Step,AliveRuns,AvgCommitters,AvgContributors
1068,2222,5.50,6.71
1069,2222,5.50,6.72
1070,2220,5.51,6.72
1071,2219,5.52,6.73
1072,2219,5.52,6.73
1073,2219,5.53,6.73
1074,2219,5.53,6.74
1075,2219,5.54,6.75
1076,2219,5.54,6.75
1077,2219,5.54,6.76
1078,2219,5.55,6.77
1079,2219,5.55,6.78
1080,2219,5.56,6.78
1081,2219,5.56,6.79
1082,2219,5.57,6.79
1083,2219,5.57,6.80
1084,2219,5.58,6.81
1085,2219,5.58,6.82
1086,2219,5.58,6.82
1087,2219,5.59,6.83
1088,2219,5.59,6.83
1089,2219,5.59,6.84
1090,2219,5.60,6.84
1091,2219,5.60,6.84
1092,2219,5.61,6.85
1093,2219,5.61,6.86
1094,2218,5.62,6.86
1095,2218,5.62,6.87
1096,2217,5.63,6.87
1097,2217,5.63,6.88
1098,2217,5.64,6.88
1099,2217,5.65,6.89
1100,2217,5.65,6.90
1101,2217,5.66,6.90
1102,2216,5.67,6.90
1103,2216,5.67,6.91
1104,2216,5.68,6.91
1105,2216,5.68,6.92
1106,2216,5.68,6.92
1107,2216,5.69,6.92
1108,2216,5.69,6.93
1109,2216,5.70,6.94
1110,2216,5.70,6.94
1111,2216,5.71,6.95
1112,2216,5.71,6.96
1113,2216,5.71,6.97
1114,2216,5.72,6.97
1115,2216,5.72,6.97
1116,2216,5.72,6.98
1117,2216,5.73,6.99
1118,2216,5.73,7.00
1119,2216,5.73,7.00
1120,2216,5.74,7.01
1121,2216,5.74,7.01
1122,2216,5.75,7.02
1123,2216,5.75,7.03
1124,2216,5.75,7.03
1125,2215,5.76,7.04
1126,2215,5.77,7.04
1127,2215,5.77,7.05
1128,2215,5.77,7.05
1129,2214,5.78,7.05
1130,2214,5.79,7.06
1131,2214,5.79,7.07
1132,2214,5.80,7.07
1133,2214,5.80,7.08
1134,2214,5.81,7.08
1135,2213,5.81,7.09
1136,2213,5.82,7.10
1137,2213,5.82,7.11
1138,2213,5.82,7.11
1139,2213,5.83,7.12
1140,2213,5.83,7.12
1141,2213,5.84,7.13
1142,2212,5.84,7.13
1143,2212,5.85,7.14
1144,2212,5.85,7.14
1145,2212,5.86,7.15
1146,2212,5.86,7.15
1147,2212,5.87,7.16
1148,2212,5.87,7.17
1149,2212,5.88,7.17
1150,2212,5.88,7.18
1151,2212,5.89,7.19
1152,2212,5.89,7.19
1153,2212,5.89,7.20
1154,2212,5.90,7.21
1155,2212,5.90,7.21
1156,2212,5.90,7.22
1157,2212,5.91,7.22
1158,2212,5.92,7.22
1159,2212,5.92,7.23
1160,2212,5.92,7.23
1161,2212,5.93,7.24
1162,2212,5.93,7.25
1163,2212,5.94,7.25
1164,2212,5.94,7.26
1165,2212,5.94,7.26
1166,2212,5.95,7.27
1167,2212,5.95,7.28
1168,2212,5.96,7.28
1169,2212,5.96,7.28
1170,2212,5.96,7.29
1171,2212,5.97,7.29
1172,2212,5.98,7.30
1173,2212,5.98,7.30
1174,2212,5.98,7.31
1175,2212,5.99,7.32
1176,2212,5.99,7.32
1177,2212,6.00,7.33
1178,2212,6.00,7.33
1179,2212,6.00,7.33
1180,2212,6.01,7.33
1181,2212,6.01,7.34
1182,2212,6.01,7.34
1183,2212,6.02,7.35
1184,2212,6.02,7.36
1185,2212,6.03,7.37
1186,2212,6.03,7.37
1187,2212,6.04,7.37
1188,2211,6.05,7.37
1189,2211,6.05,7.38
1190,2211,6.06,7.38
1191,2211,6.06,7.39
1192,2211,6.07,7.39
1193,2211,6.07,7.40
1194,2210,6.08,7.40
1195,2210,6.08,7.41
1196,2210,6.09,7.41
1197,2210,6.09,7.41
1198,2210,6.09,7.42
1199,2210,6.10,7.43
1200,2210,6.10,7.44
1201,2210,6.11,7.44
1202,2210,6.11,7.45
1203,2210,6.11,7.45
1204,2210,6.12,7.46
1205,2210,6.12,7.46
1206,2210,6.13,7.47
1207,2210,6.13,7.48
1208,2210,6.13,7.49
1209,2210,6.14,7.49
1210,2210,6.14,7.50
1211,2210,6.15,7.50
1212,2210,6.15,7.51
1213,2210,6.16,7.52
1214,2210,6.16,7.52
1215,2210,6.16,7.53
1216,2210,6.17,7.53
1217,2210,6.17,7.54
1218,2210,6.18,7.55
1219,2210,6.18,7.56
1220,2210,6.18,7.56
1221,2210,6.19,7.56
1222,2210,6.19,7.57
1223,2210,6.20,7.57
1224,2210,6.20,7.57
1225,2210,6.21,7.58
1226,2210,6.21,7.59
1227,2210,6.22,7.60
1228,2210,6.22,7.60
1229,2210,6.22,7.60
1230,2210,6.23,7.61
1231,2210,6.23,7.61
1232,2210,6.24,7.61
1233,2210,6.24,7.62
1234,2210,6.25,7.63
1235,2210,6.25,7.63
1236,2210,6.26,7.64
1237,2210,6.26,7.64
1238,2210,6.27,7.65
1239,2210,6.27,7.65
1240,2210,6.27,7.66
1241,2210,6.28,7.68
1242,2210,6.28,7.68
1243,2210,6.29,7.68
1244,2210,6.29,7.70
1245,2210,6.30,7.70
1246,2210,6.30,7.70
1247,2210,6.31,7.71
1248,2210,6.31,7.71
1249,2210,6.31,7.72
1250,2210,6.32,7.73
1251,2210,6.32,7.73
1252,2210,6.33,7.74
1253,2210,6.33,7.75
1254,2210,6.34,7.75
1255,2209,6.35,7.76
1256,2209,6.35,7.76
1257,2209,6.35,7.77
1258,2209,6.36,7.78
1259,2209,6.36,7.78
1260,2209,6.37,7.79
1261,2209,6.37,7.79
1262,2209,6.38,7.80
1263,2209,6.38,7.81
1264,2209,6.38,7.82
1265,2209,6.39,7.82
1266,2209,6.40,7.83
1267,2209,6.40,7.83
1268,2209,6.41,7.84
1269,2209,6.41,7.84
1270,2209,6.42,7.85
1271,2209,6.42,7.85
1272,2209,6.43,7.86
1273,2209,6.43,7.86
1274,2209,6.44,7.87
1275,2209,6.44,7.88
1276,2209,6.45,7.88
1277,2209,6.45,7.89
1278,2209,6.46,7.89
1279,2209,6.46,7.89
1280,2209,6.47,7.90
1281,2209,6.47,7.90
1282,2209,6.48,7.91
1283,2209,6.48,7.91
1284,2209,6.49,7.91
1285,2209,6.49,7.92
1286,2209,6.50,7.92
1287,2209,6.50,7.93
1288,2209,6.50,7.93
1289,2209,6.51,7.94
1290,2209,6.51,7.95
1291,2209,6.52,7.95
1292,2209,6.52,7.96
1293,2209,6.53,7.97
1294,2209,6.53,7.97
1295,2209,6.53,7.98
1296,2209,6.54,7.98
1297,2209,6.54,7.99
1298,2209,6.54,8.00
1299,2209,6.55,8.00
1300,2209,6.55,8.01
1301,2209,6.56,8.02
1302,2209,6.56,8.03
1303,2209,6.56,8.03
1304,2209,6.57,8.04
1305,2209,6.57,8.04
1306,2209,6.58,8.04
1307,2209,6.58,8.05
1308,2209,6.59,8.05
1309,2209,6.59,8.06
1310,2209,6.60,8.07
1311,2209,6.60,8.07
1312,2208,6.61,8.08
1313,2208,6.62,8.08
1314,2208,6.62,8.09
1315,2208,6.62,8.09
1316,2208,6.63,8.10
1317,2208,6.63,8.10
1318,2208,6.64,8.11
1319,2208,6.64,8.12
1320,2208,6.64,8.12
1321,2208,6.65,8.13
1322,2208,6.65,8.13
1323,2208,6.66,8.13
1324,2208,6.66,8.14
1325,2208,6.67,8.15
1326,2208,6.67,8.15
1327,2208,6.67,8.16
1328,2208,6.68,8.17
1329,2208,6.68,8.18
1330,2208,6.68,8.19
1331,2208,6.69,8.19
1332,2208,6.69,8.20
1333,2208,6.70,8.21
1334,2208,6.70,8.21
1335,2208,6.71,8.21
1336,2208,6.71,8.22
1337,2208,6.71,8.22
1338,2208,6.72,8.23
1339,2208,6.72,8.24
1340,2208,6.73,8.24
1341,2208,6.74,8.25
1342,2208,6.74,8.25
1343,2208,6.74,8.26
1344,2208,6.74,8.27
1345,2208,6.75,8.27
1346,2208,6.75,8.27
1347,2208,6.76,8.27
1348,2208,6.76,8.28
1349,2208,6.77,8.29
1350,2208,6.77,8.29
1351,2208,6.77,8.29
1352,2208,6.78,8.30
1353,2208,6.78,8.31
1354,2208,6.79,8.31
1355,2208,6.79,8.32
1356,2208,6.80,8.32
1357,2208,6.80,8.33
1358,2208,6.80,8.34
1359,2208,6.81,8.34
1360,2208,6.81,8.35
1361,2208,6.82,8.35
1362,2208,6.82,8.36
1363,2208,6.83,8.36
1364,2208,6.83,8.37
1365,2208,6.84,8.37
1366,2208,6.84,8.38
1367,2208,6.84,8.39
1368,2208,6.85,8.39
1369,2208,6.86,8.39
1370,2208,6.86,8.40
1371,2208,6.86,8.41
1372,2208,6.87,8.41
1373,2208,6.87,8.42
1374,2208,6.88,8.42
1375,2208,6.88,8.42
1376,2208,6.88,8.43
1377,2208,6.89,8.44
1378,2208,6.89,8.45
1379,2208,6.89,8.45
1380,2208,6.90,8.46
1381,2208,6.90,8.46
1382,2208,6.91,8.47
1383,2208,6.91,8.48
1384,2208,6.92,8.48
1385,2208,6.92,8.49
1386,2208,6.93,8.49
1387,2208,6.93,8.51
1388,2208,6.93,8.51
1389,2208,6.94,8.51
1390,2208,6.94,8.52
1391,2208,6.95,8.52
1392,2208,6.95,8.53
1393,2208,6.96,8.53
1394,2208,6.96,8.53
1395,2208,6.97,8.54
1396,2208,6.97,8.54
1397,2208,6.98,8.56
1398,2208,6.98,8.56
1399,2208,6.99,8.57
1400,2208,6.99,8.57
1401,2208,7.00,8.57
1402,2208,7.00,8.58
1403,2208,7.00,8.59
1404,2208,7.01,8.59
1405,2208,7.01,8.60
1406,2208,7.01,8.60
1407,2208,7.02,8.61
1408,2208,7.02,8.61
1409,2208,7.03,8.62
1410,2208,7.03,8.62
1411,2208,7.04,8.63
1412,2208,7.04,8.63
1413,2208,7.05,8.64
1414,2208,7.05,8.64
1415,2208,7.06,8.65
1416,2208,7.06,8.65
1417,2208,7.06,8.66
1418,2208,7.07,8.67
1419,2208,7.07,8.68
1420,2208,7.08,8.68
1421,2208,7.08,8.69
1422,2208,7.08,8.69
1423,2208,7.09,8.70
1424,2208,7.09,8.71
1425,2208,7.09,8.71
1426,2208,7.10,8.71
1427,2208,7.10,8.72
1428,2208,7.10,8.73
1429,2208,7.11,8.74
1430,2208,7.11,8.75
1431,2208,7.12,8.75
1432,2208,7.12,8.75
1433,2208,7.13,8.76
1434,2208,7.13,8.76
1435,2208,7.13,8.77
1436,2208,7.14,8.77
1437,2208,7.14,8.77
1438,2208,7.15,8.78
1439,2208,7.15,8.79
1440,2208,7.15,8.79
1441,2208,7.16,8.79
1442,2208,7.16,8.80
1443,2208,7.17,8.80
1444,2208,7.17,8.81
1445,2208,7.17,8.82
1446,2208,7.18,8.83
1447,2208,7.18,8.83
1448,2208,7.19,8.84
1449,2208,7.19,8.84
1450,2208,7.20,8.84
1451,2208,7.20,8.85
1452,2208,7.21,8.85
1453,2208,7.21,8.86
1454,2208,7.21,8.87
1455,2208,7.22,8.87
1456,2208,7.22,8.88
1457,2208,7.23,8.89
1458,2208,7.23,8.90
1459,2208,7.23,8.90
1460,2208,7.24,8.90
1461,2208,7.24,8.91
1462,2208,7.24,8.91
1463,2208,7.25,8.92
1464,2208,7.25,8.93
1465,2208,7.26,8.94
1466,2208,7.26,8.94
1467,2208,7.27,8.94
1468,2208,7.27,8.95
1469,2208,7.27,8.95
1470,2208,7.28,8.96
1471,2208,7.28,8.97
1472,2208,7.29,8.97
1473,2208,7.29,8.98
1474,2208,7.29,8.99
1475,2208,7.30,9.00
1476,2208,7.30,9.00
1477,2208,7.31,9.01
1478,2208,7.31,9.02
1479,2208,7.31,9.02
1480,2208,7.32,9.03
1481,2208,7.32,9.03
1482,2208,7.33,9.04
1483,2208,7.33,9.05
1484,2208,7.34,9.05
1485,2208,7.34,9.05
1486,2208,7.35,9.06
1487,2208,7.35,9.06
1488,2208,7.35,9.07
1489,2208,7.36,9.08
1490,2208,7.36,9.09
1491,2208,7.37,9.10
1492,2208,7.37,9.10
1493,2208,7.38,9.10
1494,2208,7.38,9.11
1495,2208,7.39,9.11
1496,2208,7.39,9.12
1497,2208,7.39,9.13
1498,2208,7.39,9.14
1499,2208,7.40,9.14
1500,2207,7.41,9.15
1501,2207,7.41,9.15
1502,2207,7.42,9.16
1503,2207,7.42,9.16
1504,2207,7.42,9.17
1505,2207,7.43,9.17
1506,2207,7.43,9.18
1507,2207,7.43,9.18
1508,2207,7.44,9.19
1509,2207,7.44,9.20
1510,2207,7.45,9.20
1511,2207,7.45,9.21
1512,2207,7.46,9.21
1513,2207,7.46,9.22
1514,2207,7.46,9.23
1515,2207,7.47,9.23
1516,2207,7.47,9.24
1517,2207,7.48,9.24
1518,2207,7.48,9.25
1519,2207,7.49,9.25
1520,2207,7.49,9.26
1521,2207,7.50,9.26
1522,2207,7.50,9.27
1523,2207,7.51,9.27
1524,2207,7.51,9.28
1525,2207,7.52,9.29
1526,2207,7.52,9.29
1527,2207,7.52,9.30
1528,2207,7.53,9.30
1529,2207,7.53,9.31
1530,2207,7.54,9.31
1531,2207,7.54,9.31
1532,2207,7.54,9.32
1533,2207,7.55,9.33
1534,2207,7.55,9.33
1535,2207,7.55,9.34
1536,2207,7.56,9.34
1537,2207,7.56,9.35
1538,2207,7.57,9.36
1539,2207,7.57,9.37
1540,2207,7.57,9.37
1541,2207,7.58,9.38
1542,2207,7.58,9.39
1543,2207,7.58,9.40
1544,2207,7.59,9.40
1545,2207,7.59,9.41
1546,2207,7.60,9.42
1547,2207,7.60,9.42
1548,2207,7.61,9.43
1549,2207,7.61,9.44
1550,2207,7.62,9.44
1551,2207,7.62,9.44
1552,2207,7.63,9.44
1553,2207,7.63,9.45
1554,2207,7.63,9.46
1555,2207,7.64,9.46
1556,2207,7.64,9.46
1557,2207,7.65,9.47
1558,2207,7.65,9.48
1559,2207,7.65,9.49
1560,2207,7.66,9.49
1561,2207,7.66,9.50
1562,2207,7.66,9.51
1563,2207,7.66,9.51
1564,2207,7.67,9.53
1565,2207,7.67,9.54
1566,2207,7.68,9.54
1567,2207,7.68,9.55
1568,2207,7.69,9.56
1569,2207,7.69,9.57
1570,2207,7.70,9.57
1571,2207,7.70,9.57
1572,2207,7.71,9.57
1573,2207,7.71,9.57
1574,2207,7.72,9.58
1575,2207,7.73,9.58
1576,2207,7.73,9.59
1577,2207,7.73,9.59
1578,2207,7.74,9.60
1579,2207,7.74,9.60
1580,2207,7.75,9.61
1581,2207,7.75,9.61
1582,2207,7.76,9.62
1583,2207,7.77,9.62
1584,2207,7.77,9.63
1585,2207,7.77,9.64
1586,2207,7.78,9.64
1587,2207,7.78,9.65
1588,2207,7.79,9.66
1589,2207,7.79,9.67
1590,2207,7.79,9.68
1591,2207,7.80,9.68
1592,2207,7.80,9.69
1593,2207,7.81,9.70
1594,2207,7.81,9.71
1595,2207,7.82,9.72
1596,2207,7.82,9.72
1597,2207,7.83,9.73
1598,2207,7.83,9.73
1599,2207,7.84,9.74
1600,2207,7.84,9.74
1601,2207,7.85,9.75
1602,2207,7.85,9.75
1603,2207,7.86,9.75
1604,2207,7.86,9.75
1605,2207,7.87,9.76
1606,2207,7.87,9.76
1607,2207,7.87,9.77
1608,2207,7.88,9.77
1609,2207,7.88,9.78
1610,2207,7.89,9.79
1611,2207,7.89,9.79
1612,2207,7.90,9.80
1613,2207,7.90,9.81
1614,2207,7.91,9.81
1615,2207,7.91,9.82
1616,2207,7.91,9.83
1617,2207,7.92,9.82
1618,2207,7.92,9.83
1619,2207,7.93,9.83
1620,2207,7.93,9.84
1621,2207,7.94,9.84
1622,2207,7.94,9.85
1623,2207,7.95,9.85
1624,2207,7.95,9.86
1625,2207,7.96,9.86
1626,2207,7.96,9.87
1627,2207,7.97,9.87
1628,2207,7.97,9.88
1629,2207,7.98,9.89
1630,2207,7.98,9.89
1631,2207,7.99,9.90
1632,2207,7.99,9.90
1633,2207,8.00,9.91
1634,2207,8.00,9.91
1635,2207,8.01,9.92
1636,2207,8.01,9.93
1637,2207,8.02,9.93
1638,2207,8.02,9.93
1639,2207,8.03,9.94
1640,2207,8.03,9.94
1641,2207,8.04,9.95
1642,2207,8.04,9.96
1643,2207,8.05,9.96
1644,2207,8.05,9.97
1645,2207,8.06,9.97
1646,2207,8.06,9.98
1647,2207,8.06,9.99
1648,2207,8.07,10.00
1649,2207,8.07,10.00
1650,2207,8.08,10.01
1651,2207,8.09,10.01
1652,2207,8.09,10.02
1653,2207,8.09,10.03
1654,2207,8.10,10.03
1655,2207,8.10,10.04
1656,2207,8.11,10.04
1657,2207,8.11,10.05
1658,2207,8.12,10.06
1659,2207,8.12,10.07
1660,2207,8.12,10.07
1661,2207,8.13,10.08
1662,2207,8.13,10.09
1663,2207,8.14,10.09
1664,2207,8.14,10.09
1665,2207,8.14,10.10
1666,2207,8.15,10.11
1667,2207,8.15,10.11
1668,2207,8.16,10.12
1669,2207,8.16,10.12
1670,2207,8.17,10.13
1671,2207,8.17,10.13
1672,2207,8.17,10.14
1673,2207,8.18,10.15
1674,2207,8.19,10.15
1675,2207,8.19,10.15
1676,2207,8.19,10.16
1677,2207,8.20,10.16
1678,2207,8.20,10.17
1679,2207,8.20,10.18
1680,2207,8.21,10.18
1681,2207,8.21,10.19
1682,2207,8.22,10.19
1683,2207,8.22,10.19
1684,2207,8.22,10.20
1685,2207,8.23,10.21
1686,2207,8.23,10.21
1687,2207,8.24,10.22
1688,2207,8.24,10.22
1689,2207,8.25,10.23
1690,2207,8.25,10.23
1691,2207,8.26,10.24
1692,2207,8.26,10.24
1693,2207,8.27,10.25
1694,2207,8.27,10.25
1695,2207,8.28,10.26
1696,2207,8.28,10.27
1697,2207,8.29,10.27
1698,2207,8.29,10.28
1699,2207,8.30,10.28
1700,2207,8.30,10.29
1701,2207,8.30,10.30
1702,2207,8.30,10.31
1703,2207,8.31,10.31
1704,2207,8.31,10.32
1705,2207,8.32,10.32
1706,2207,8.32,10.33
1707,2207,8.33,10.33
1708,2207,8.33,10.34
1709,2207,8.34,10.35
1710,2207,8.34,10.35
1711,2207,8.35,10.36
1712,2207,8.35,10.36
1713,2207,8.36,10.36
1714,2207,8.36,10.37
1715,2207,8.37,10.38
1716,2207,8.37,10.38
1717,2207,8.37,10.39
1718,2207,8.38,10.39
1719,2207,8.38,10.39
1720,2207,8.39,10.40
1721,2207,8.39,10.40
1722,2207,8.40,10.41
1723,2207,8.40,10.41
1724,2207,8.41,10.41
1725,2207,8.41,10.42
1726,2207,8.42,10.43
1727,2207,8.42,10.44
1728,2207,8.42,10.44
1729,2207,8.43,10.44
1730,2207,8.44,10.45
1731,2207,8.44,10.45
1732,2207,8.44,10.46
1733,2207,8.45,10.46
1734,2207,8.45,10.47
1735,2207,8.46,10.47
1736,2207,8.46,10.48
1737,2207,8.46,10.49
1738,2207,8.47,10.49
1739,2207,8.47,10.50
1740,2207,8.48,10.50
1741,2207,8.48,10.50
1742,2207,8.48,10.51
1743,2207,8.49,10.51
1744,2207,8.49,10.52
1745,2207,8.50,10.52
1746,2207,8.50,10.53
1747,2207,8.51,10.53
1748,2207,8.51,10.54
1749,2207,8.51,10.54
1750,2207,8.51,10.55
1751,2207,8.52,10.56
1752,2207,8.52,10.56
1753,2207,8.52,10.57
1754,2207,8.53,10.57
1755,2207,8.53,10.57
1756,2207,8.54,10.58
1757,2207,8.54,10.58
1758,2207,8.55,10.59
1759,2207,8.55,10.60
1760,2207,8.55,10.61
1761,2207,8.56,10.61
1762,2207,8.56,10.62
1763,2207,8.57,10.62
1764,2207,8.57,10.62
1765,2207,8.58,10.63
1766,2207,8.58,10.63
1767,2207,8.58,10.64
1768,2207,8.59,10.64
1769,2207,8.59,10.65
1770,2207,8.60,10.65
1771,2207,8.60,10.65
1772,2207,8.61,10.66
1773,2207,8.61,10.67
1774,2207,8.62,10.67
1775,2207,8.62,10.68
1776,2207,8.63,10.69
1777,2207,8.63,10.69
1778,2207,8.63,10.70
1779,2207,8.64,10.70
1780,2207,8.64,10.71
1781,2207,8.65,10.72
1782,2207,8.65,10.72
1783,2207,8.66,10.72
1784,2207,8.67,10.73
1785,2207,8.67,10.74
1786,2207,8.67,10.74
1787,2207,8.68,10.75
1788,2207,8.68,10.75
1789,2207,8.69,10.76
1790,2207,8.69,10.76
1791,2207,8.70,10.77
1792,2207,8.70,10.78
1793,2207,8.70,10.79
1794,2207,8.71,10.79
1795,2207,8.71,10.80
1796,2207,8.72,10.80
1797,2207,8.72,10.80
1798,2207,8.73,10.81
1799,2207,8.73,10.81
1800,2207,8.74,10.82
1801,2207,8.74,10.82
1802,2207,8.75,10.82
1803,2207,8.75,10.83
1804,2207,8.75,10.84
1805,2207,8.76,10.85
1806,2207,8.76,10.85
1807,2207,8.76,10.86
1808,2207,8.77,10.86
1809,2207,8.78,10.87
1810,2207,8.78,10.87
1811,2207,8.78,10.87
1812,2207,8.79,10.88
1813,2207,8.80,10.88
1814,2207,8.80,10.89
1815,2207,8.80,10.90
1816,2207,8.81,10.90
1817,2207,8.81,10.90
1818,2207,8.82,10.91
1819,2207,8.82,10.91
1820,2207,8.82,10.93
1821,2207,8.82,10.93
1822,2207,8.83,10.94
1823,2207,8.83,10.95
1824,2207,8.84,10.95
1825,2207,8.84,10.96
